track_name	size_bytes	price	rating_count_tot	sup_devices.num	ipadSc_urls.num	lang.num	vpp_lic	currency_USD	cont_rating_12+	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Book	prime_genre_Business	prime_genre_Catalogs	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Medical	prime_genre_Music	prime_genre_Navigation	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	user_rating
Crusader Kings: Chronicles	-0.24263701458796605	0.5595758036776545	-0.1700937788137859	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Heroes of Loot 2	-0.37870870471600654	0.38812569422131665	-0.169565615471541	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Crap! I'm Broke: Out of Pocket	-0.42533839659587475	0.04522547530864108	-0.16984290122621956	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Snake.io - Worm.io - Agar Slither Snake Battle	-0.3841824763233278	-0.2959602425094711	-0.09407786978119126	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
TIME LOCKER - Shooter	-0.39856823232881905	-0.2959602425094711	-0.16196006334321472	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor	-0.538950517597625	-0.2959602425094711	-0.16559118632114828	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
3D Dubai Parking Simulator Drive Real Extreme Super Sports Car	0.30006463289624236	-0.2959602425094711	-0.16804714586258698	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
iOAK	-0.544963113597542	0.04522547530864108	-0.17023902373290323	-0.0968084886371818	0.14749218788448623	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
diep.io	-0.4625571926029473	-0.2959602425094711	-0.046160250556024345	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
New Star Soccer G-Story	-0.3249973208191664	-0.1262246341476967	-0.17012018698089815	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Toca Life: Vacation	0.28193846629241487	0.2166755847649789	-0.14739595918081208	0.17075322131742407	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Blade Sliders	-0.2245051461387143	-0.2959602425094711	-0.16844326836927065	0.17075322131742407	-0.35606629228849634	0.7027486676635888	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Limite Limite	-0.509916720697125	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
NBA 2K17	7.66061110218863	1.0739261320466678	-0.13844359052976135	-3.3075490080924523	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
kubic	0.3770851608875923	0.04522547530864108	-0.16984290122621956	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
The Secret To Money	-0.48281870031817253	0.5595758036776545	-0.16079810399027597	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
英雄Q传-穿越回合制卡牌手游，梦幻般的剧情，开启3D热血传奇人生	0.3182649234905856	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
脱出ゲーム 体育館からの脱出【学校脱出シリーズ5弾】	-0.3614207093895501	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
街机格斗王	0.28584423040805557	-0.2959602425094711	-0.1702258196493471	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Collageable PRO - Photo Collage	-0.36229309173946694	0.04522547530864108	-0.16757179885456658	-0.0968084886371818	-1.8667417328074443	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
RedStory - Little Red Riding Hood	0.14565580788367558	-0.2959602425094711	-0.16779626827502064	-0.0968084886371818	0.6510506680574688	2.3443612736576225	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Triennale Game Collection	0.636011663450162	-0.2959602425094711	-0.1694995950537604	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Smart Matches ~ Puzzles with Matchsticks	-0.47560301493372975	-0.2959602425094711	-0.1702258196493471	-0.0968084886371818	0.14749218788448623	1.207860238738676	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Fight List	-0.44824270966525975	-0.2959602425094711	-0.10815342285201736	-0.0968084886371818	-1.8667417328074443	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Skyscrapers by Tinybop	0.027031764753971704	0.2166755847649789	-0.16856210512127573	0.17075322131742407	0.6510506680574688	6.637809627795865	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Quell Zen+	-0.28078236047648625	0.2166755847649789	-0.16927512563330632	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
IllumiMoji	-0.4960925964659267	-0.1262246341476967	-0.17005416656311753	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3.0
TRANSPORT MODS for MINECRAFT Pc EDITION	-0.4641594111671737	0.04522547530864108	-0.16028314473158722	-0.0968084886371818	-0.859624772461479	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0
Hand of God - Top Clicker & Tap Games	-0.10129681928787886	-0.2959602425094711	-0.10235683017087978	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE	-0.47841687565061836	0.04522547530864108	-0.16478573722422482	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.0
Slots: VIP Deluxe Slots Machines - Free Slot Games	-0.0829140696399582	-0.2959602425094711	-0.1341654674575778	0.7058766412266358	0.6510506680574688	0.576470774894817	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
微火车票-查机票订酒店春运特价随行	-0.41854179685011744	-0.1262246341476967	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0
好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム	-0.4490922846334794	-0.2959602425094711	-0.1702258196493471	0.17075322131742407	0.6510506680574688	1.3341381315074479	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Dr. Panda Farm	-0.27896632270884897	0.2166755847649789	-0.1698693093933318	0.17075322131742407	0.6510506680574688	1.8392497025825352	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Dr. Panda Hoopa City 2	-0.0800945070776453	0.38812569422131665	-0.16982969714266344	0.7058766412266358	0.6510506680574688	1.8392497025825352	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Mystic Messenger	0.5746427011484964	-0.2959602425094711	-0.08105864339485493	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Fancy Cats	0.23004312016321207	-0.2959602425094711	-0.15748387901768934	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	-11.955751753863076	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
车轮车友会—汇集养车、洗车、代驾、汽车头条、汽车用品的车友聊天分享之家	-0.40531636638846985	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Anime Power FX	-0.28185430741625334	-0.2959602425094711	-0.15958332830311275	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Tankio - Battle Arena	-0.40582097970851977	-0.2959602425094711	-0.11064899464412443	0.7058766412266358	-1.3631832526344616	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE	-0.5011729407389717	0.04522547530864108	-0.16670032933986254	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Glitch Fixers - The Powerpuff Girls	0.20464139879798673	-0.2959602425094711	-0.16906386029640838	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full)	3.4884767247839363	0.90247602259033	-0.16886579904306653	-3.5751107180470583	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full)	4.471588912840537	0.90247602259033	-0.16919590113196958	-3.5751107180470583	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Final Cut: Fade To Black - A Mystery Hidden Object Game (Full)	2.6298329714169406	0.90247602259033	-0.16959202363865325	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Slots: Get Rich Slot Machines Casino Slot Games	-0.0788315483161644	-0.2959602425094711	-0.1548166541393527	0.7058766412266358	0.6510506680574688	0.576470774894817	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照	-0.5285047367803203	-0.1262246341476967	-0.17012018698089815	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.0
Football Heroes PRO 2017 - featuring NFL Players	-0.1609694825758173	-0.2959602425094711	-0.1611150019956229	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣	0.05437781540888097	-0.1262246341476967	-0.17023902373290323	1.5085617710904535	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Hoverboard Simulator - Endless Hover Board Race	-0.45733430219429494	-0.2959602425094711	-0.16755859477101046	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Can You Dab?	-0.3495266598344749	-0.2959602425094711	-0.13589520240342978	0.17075322131742407	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
これやったことない人いる？	-0.5192620453475413	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
鴨川等間隔の法則	-0.5105382218483729	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Face Effects & Filters	-0.5175742991019505	-0.2959602425094711	-0.1689582276279594	-0.0968084886371818	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
不思議雑貨店ローズ ～ほのぼの再建記～	-0.25957434642082844	-0.2959602425094711	-0.1702258196493471	-0.0968084886371818	0.14749218788448623	-0.18119658171781394	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
多纳餐厅2	-0.26314370165643586	0.2166755847649789	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
VR-Crazy Car Traffic Racing	0.0306666912119585	-0.2959602425094711	-0.17010698289734202	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Shopping Mall Girl - Dress Up & Style Game	0.19017296603384323	-0.2959602425094711	-0.13944710088002663	0.17075322131742407	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
坦克新纪元——经典红警狂热回归	-0.40510254718505884	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.6863081527929012	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Piggy Show	0.18470774719465838	-0.2959602425094711	-0.16953920730442876	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Nightgate	-0.1265930565127548	0.5595758036776545	-0.15773475660525565	0.17075322131742407	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
女の子のための女子トレンドまとめアプリ-ウーマガジン-	-0.5286786430657612	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Tank War - Geometry Go Shot Color Dot.IO	-0.4652285071842286	-0.2959602425094711	0.15669408511667868	0.7058766412266358	-0.859624772461479	3.2283065230390253	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
マッチングならSecret- 友達・恋人探しSNS	-0.4572630291264913	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0
Change My Location	-0.5516941421209199	-0.1262246341476967	-0.1680603499461431	-0.0968084886371818	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.0
極限ドリブル～神の子 edition～	-0.5033909586090217	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Jazza's Arty Games	0.321443702314629	0.2166755847649789	-0.16856210512127573	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Agatha Christie - The ABC Murders (FULL)	2.519496560611447	0.90247602259033	-0.16918269704841346	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
牛タン牛タン牛タンタン	-0.48888831477233247	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.14749218788448623	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
精度93％ 絶望の心理テスト	-0.47407206943730706	-0.2959602425094711	-0.1702258196493471	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Eden: The Game - Build Your Village!	-0.14055687595684835	-0.2959602425094711	-0.15937206296621478	-0.0968084886371818	0.6510506680574688	0.4501928821260452	-11.955751753863076	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
RunGunJumpGun	0.25586962901254723	0.2166755847649789	-0.16944677871953592	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Diamond Story: Jewelry Quest	-0.25546331586991317	-0.2959602425094711	-0.16122063466407188	0.17075322131742407	0.6510506680574688	1.3341381315074479	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
LEGO® City My City 2	0.8124495682594849	-0.2959602425094711	-0.1646404923051075	-0.0968084886371818	0.6510506680574688	1.7129718098137634	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
The Game of Life	0.29608759571279797	0.2166755847649789	-0.13989603972093476	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Bob the Builder™: Build City	0.08844349089631953	0.2166755847649789	-0.1700937788137859	-0.0968084886371818	0.6510506680574688	0.07135920381972971	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
ANSELFIE - emojis by Ansel	-0.40407336408597394	0.2166755847649789	-0.17006737064667365	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Steps	-0.35685353120469143	-0.2959602425094711	-0.16547234956914317	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Funny Face - Filters Swap Effects Pic for Snapchat	-0.12287545329611574	-0.2959602425094711	-0.13761173326572565	-0.0968084886371818	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
镜花奇缘 - 最新诛仙类卡牌传奇手游游戏	0.335065411033265	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Natoo	-0.40369134044254634	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
妙资理财（九周年版)-高收益理财投资平台	-0.46636602534637506	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
妙资理财-福利版（年化14.8%注册送1万体验金）	-0.46636602534637506	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Endless Ducker	-0.10964432098904382	-0.2959602425094711	-0.16180161434054124	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Rhinbo - Endless Runner Game	-0.1236822644236532	-0.2959602425094711	-0.1650762270624595	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
面白ニュースを超快適に読める!!まとめのまとめMM	-0.3975276455388856	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Human Anatomy Atlas 2017 - Complete 3D Human Body	2.173902007599623	3.9885779928044096	-0.16927512563330632	-3.3075490080924523	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide	-0.4700579702586048	0.04522547530864108	-0.16613255374694927	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE)	-0.5235526840293218	0.04522547530864108	-0.16316163494682182	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
KORG iWAVESTATION	-0.34339717600335995	4.8458285400860985	-0.1696184318057655	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
Oh...Sir! The Insult Simulator	-0.023985497179889972	0.04522547530864108	-0.1670436355123217	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
おじクエ - OJISAN QUEST - タップRPG -	-0.4065536668455414	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Shopkins: Chef Club	0.21721681888126496	-0.2959602425094711	-0.1321980590077156	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
ENYO	-0.28928381200410713	-0.2959602425094711	-0.16808675811325535	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
